183,0,2,0,62,26,0,0,6,33,10,10,1,9,0,24,41,16,8,0,1,0,1,0,0,29,0,4,0,19,0,3,1,0,0,6,0,3,11,6,1,27,0,0,14,5,1,1,2,0,9,29,3,0,6,4,15,3,1,8,4,0,1,0,1,10,0,0,6,0,4,31,16,9,0,22,4,28,8,0,25,0,0,4,21,0,20,13,31,32,29,0,0,0,0,1,39,2,11,1,17,1,12,6,0,5,4,0,2,0,6,0,0,29,0,1,14,3,0,44,0,5,4,8,9,36,4,14,38,9,16,0,0,5,0,0,0,0,41,7,7,2,72,2,2,26,2,9,0,1,4,0,6,0,1,5,22,21,28,11,11,1,1,7,2,0,1,3,5,0,16,9,42,0,6,38,0,3,22,1,2,0,46,13,6,49,0,0,8,12,4,0,29,2,0,0,44,3,6,5,1,17,0,85,4,0,9,0,0,95,0,0,58,10,7,0,15,29,9,39,0,42,6,0,0,0,14,0,15,16,27,30,13,19,1,3,0,0,7,2,1,6,0,2,14,0,1,37,0,4,1,0,3,10,0,8
13,0,42,3,158,0,0,0,0,30,3,0,0,5,0,5,22,0,0,1,0,0,0,1,0,0,0,6,0,53,0,0,1,0,0,0,0,1,0,4,0,10,1,4,6,14,0,1,0,0,0,0,22,0,0,0,0,21,1,1,0,0,0,4,6,1,0,0,0,0,0,26,7,2,0,33,13,5,0,0,2,0,1,0,2,0,2,1,11,65,0,0,0,2,9,1,54,0,0,1,5,0,0,0,48,86,9,0,0,0,0,0,0,5,0,1,4,2,0,12,0,0,1,12,1,0,1,3,33,0,0,4,0,3,3,0,8,0,41,0,0,8,2,2,8,40,0,5,1,0,0,0,9,4,5,0,2,14,8,1,0,31,0,0,0,0,0,4,2,2,0,1,23,0,6,36,0,6,0,6,0,2,14,14,0,0,0,0,0,8,10,22,4,4,0,0,18,0,1,7,0,10,0,128,5,0,0,0,0,62,0,17,3,0,0,6,0,26,1,27,3,61,2,0,1,0,0,8,5,0,0,78,2,3,0,3,0,2,0,3,3,0,1,0,0,4,15,28,24,2,9,0,0,1,6,0
536,0,74,0,464,49,0,16,0,62,14,0,0,0,0,11,29,49,0,5,0,0,0,0,0,0,20,11,7,75,0,0,1,0,0,0,0,0,0,3,1,0,0,5,51,3,0,0,0,0,8,43,0,0,0,4,0,1,0,1,3,0,2,2,0,2,0,8,62,0,59,18,3,12,0,0,4,4,3,0,6,0,0,10,1,0,4,2,42,79,15,0,0,0,1,0,102,0,0,3,1,0,8,0,0,7,8,0,0,3,0,0,0,0,0,0,0,18,0,0,5,3,9,0,0,25,1,8,57,0,14,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,30,0,0,0,0,0,4,0,0,0,0,18,0,15,0,1,4,0,35,0,0,0,0,5,1,74,0,1,51,0,6,1,0,0,0,50,2,13,42,6,0,1,3,1,0,6,57,0,0,54,0,0,3,0,40,1,209,6,0,0,0,0,146,0,3,11,6,0,1,2,33,0,23,1,40,3,0,1,0,0,0,46,0,1,64,11,3,1,0,0,0,1,0,0,0,0,33,3,0,0,72,23,1,0,0,0,0,0,38
3,1,16,12,0,4,3,0,0,0,14,0,2,10,0,2,59,5,12,12,3,19,0,0,3,1,0,6,6,26,3,0,10,1,5,0,0,32,0,1,3,1,8,5,10,9,0,9,7,24,5,5,12,0,23,5,20,40,3,6,5,0,2,5,8,2,1,10,2,0,1,85,12,6,1,1,9,38,0,1,29,6,4,12,23,0,16,34,4,23,11,1,2,0,13,1,0,5,0,5,17,0,15,0,29,2,3,2,8,0,0,10,6,6,28,6,7,6,0,1,0,4,7,7,0,18,2,17,0,3,12,2,2,5,5,5,4,4,1,4,13,28,9,2,24,5,18,6,6,1,8,0,31,4,6,0,2,0,34,18,10,3,0,3,6,26,10,16,5,9,10,15,6,9,21,2,16,1,2,3,0,10,0,1,24,7,1,3,15,57,35,7,47,35,4,0,10,1,8,8,11,25,3,3,6,0,1,0,6,17,5,44,2,0,2,1,2,26,1,22,23,20,7,8,2,0,0,2,24,4,6,21,16,34,17,24,5,1,13,10,13,1,4,0,32,3,15,52,18,10,4,0,0,1,3,0
0,1,71,8,0,4,3,5,0,0,7,0,0,30,3,0,57,0,1,11,0,2,0,17,5,0,5,16,6,15,0,4,16,0,0,0,2,10,2,29,12,1,0,1,17,102,0,20,20,36,9,0,5,21,6,37,10,46,0,28,4,0,2,6,6,25,2,7,0,26,0,125,20,12,3,5,6,3,15,0,33,3,0,16,40,2,12,62,0,171,17,0,0,0,13,9,1,11,0,0,5,0,7,0,29,0,10,2,0,22,0,9,5,92,0,12,24,9,1,3,0,3,7,24,3,1,1,11,0,18,1,15,3,0,5,7,3,2,2,0,0,14,30,3,16,5,26,3,0,2,11,0,19,1,13,1,1,0,50,31,1,3,0,1,3,38,0,6,8,2,28,1,0,1,6,0,13,0,3,7,0,2,2,1,14,7,0,0,28,23,8,5,14,94,10,0,9,0,10,8,0,32,4,45,0,0,3,0,3,73,6,4,56,1,4,29,11,74,28,50,6,115,2,3,5,0,0,6,20,12,3,153,18,26,11,13,0,0,6,5,15,2,10,0,10,4,13,97,57,150,2,3,0,0,1,0
145,2,9,28,0,0,38,0,0,0,7,0,0,1,2,0,19,2,12,0,0,1,0,2,0,0,0,18,1,5,2,6,2,0,0,1,0,50,0,19,2,6,0,0,27,16,6,0,3,20,0,0,9,0,8,0,0,60,0,1,0,0,3,0,3,4,24,5,0,1,0,76,19,10,0,1,0,27,3,0,25,1,0,2,30,0,24,32,0,46,8,1,0,0,1,4,0,0,1,8,1,0,26,8,20,3,177,0,0,0,0,1,6,67,8,18,11,4,0,1,0,2,32,20,2,22,17,20,0,19,0,3,16,27,2,5,1,6,6,0,0,7,12,0,14,2,0,3,0,4,46,0,81,1,1,0,9,0,39,39,36,2,2,2,14,7,1,13,9,2,5,4,3,6,8,0,0,8,6,0,0,4,0,0,11,2,0,5,3,28,38,0,22,5,1,0,0,1,0,4,0,42,1,26,0,0,0,0,1,37,0,24,8,0,1,10,4,100,4,31,8,30,5,6,5,0,0,0,53,4,1,59,9,21,32,2,1,1,5,7,5,1,0,0,37,4,30,44,5,10,1,0,0,10,0,0
5,1,17,2,12,1,0,10,0,14,1,1,3,14,0,11,20,1,15,20,0,2,1,1,1,9,14,29,5,46,2,0,0,1,0,1,0,13,5,13,3,1,0,1,0,23,11,11,3,10,17,26,7,0,8,0,23,29,0,5,14,1,17,4,2,3,0,0,14,4,7,77,31,0,1,11,13,9,19,1,2,0,3,24,9,1,16,16,2,153,8,3,0,0,7,0,17,7,0,13,0,1,3,11,33,29,138,2,1,1,0,2,2,4,0,9,23,7,1,0,17,7,19,17,14,4,2,4,14,18,6,1,3,0,1,21,4,5,27,0,6,1,17,5,2,23,19,12,0,0,1,0,10,2,3,0,3,1,16,13,13,0,0,5,0,19,0,8,5,0,4,4,12,0,5,15,21,25,6,7,0,5,4,1,1,4,20,6,5,2,1,1,3,6,0,0,6,0,0,12,10,33,1,9,25,1,2,9,0,28,1,1,4,3,10,2,12,27,18,32,5,91,7,0,12,1,0,3,15,24,16,153,1,6,8,2,0,0,1,2,10,0,0,3,5,8,11,60,26,46,9,1,0,2,0,21
0,9,0,1,781,7,0,10,2,7,0,16,18,8,1,14,1,3,5,0,13,65,97,75,4,10,0,0,0,0,0,0,7,15,0,137,6,0,19,0,11,83,85,90,0,1,1,67,0,0,0,14,10,12,7,1,3,3,10,37,0,26,2,86,8,3,1,2,8,14,3,0,1,0,10,8,9,1,13,4,1,8,103,7,0,15,0,6,4,2,0,0,0,2,9,72,6,75,0,1,6,0,0,0,0,10,0,15,9,10,66,8,12,0,4,1,6,4,2,13,15,18,0,0,0,7,13,0,12,10,11,95,0,0,7,1,6,1,9,119,12,7,0,9,6,9,15,12,2,0,0,0,0,4,6,16,17,10,0,0,1,12,0,20,1,0,2,1,11,8,6,1,2,0,4,4,5,0,4,19,78,3,8,14,0,3,3,2,18,0,0,7,0,2,10,0,8,9,36,9,19,0,10,0,2,11,17,4,0,0,21,3,0,0,0,4,21,0,26,0,6,0,1,0,6,2,8,9,0,13,10,0,0,0,0,5,0,0,0,3,3,57,4,10,1,2,39,0,0,1,13,4,33,23,6,7
0,8,1,53,0,0,49,4,33,0,2,0,0,35,3,1,4,0,44,3,1,1,0,0,17,7,2,3,0,1,1,7,1,0,1,0,2,64,9,1,37,1,1,1,3,17,6,2,5,11,4,0,1,0,52,2,5,8,27,10,2,0,63,1,2,3,116,1,7,0,0,14,7,3,10,7,3,15,2,1,15,1,2,5,22,4,8,5,0,4,0,0,0,2,12,1,0,0,0,3,2,2,10,23,10,21,0,20,5,8,1,3,24,36,9,56,32,2,0,0,3,5,5,5,54,1,9,5,0,9,1,2,2,29,7,3,12,6,21,7,34,10,1,2,10,17,5,1,7,2,70,0,28,17,9,7,7,16,6,6,17,20,2,4,4,7,2,7,19,4,7,4,0,22,15,0,0,9,7,2,2,7,0,2,15,0,0,4,3,11,14,0,5,13,1,11,1,15,10,0,1,6,2,0,1,0,1,13,13,1,1,16,3,3,35,17,7,21,21,5,3,4,2,4,14,11,4,12,4,35,10,8,5,12,26,2,4,4,13,16,12,0,1,0,5,15,1,5,5,47,23,43,2,4,7,0
1,19,2,0,940,0,0,4,1,0,14,17,15,13,37,29,4,0,2,3,42,7,6,6,45,1,3,11,34,5,3,2,2,46,2,12,7,0,13,8,0,4,1,2,8,4,25,13,7,0,5,13,8,1,0,0,7,9,11,1,9,22,0,0,9,8,0,0,1,7,5,1,7,7,21,13,1,0,23,19,7,32,6,17,4,28,14,14,1,2,11,0,0,0,1,3,0,12,6,5,9,48,8,1,3,13,9,54,2,6,11,7,40,11,0,9,10,3,5,0,11,30,15,3,0,0,1,2,0,12,8,1,13,0,20,6,1,7,19,15,1,12,10,54,11,14,18,3,2,0,0,7,0,6,17,29,3,14,4,3,10,2,8,25,0,3,1,7,12,17,12,0,3,0,0,0,3,2,2,11,16,7,5,10,1,17,2,4,2,0,4,15,3,2,2,60,6,7,2,12,17,14,4,0,4,21,32,38,62,0,22,4,8,2,1,32,20,3,0,2,8,3,6,1,12,35,30,0,22,0,1,5,2,1,1,3,1,4,7,4,1,2,8,3,10,7,9,11,3,0,8,36,3,35,6,13
0,0,0,0,1369,5,0,3,16,15,0,19,4,10,0,19,0,11,6,10,4,0,5,0,0,11,41,0,1,0,0,11,0,16,0,9,29,0,13,0,0,15,0,0,0,0,18,0,0,0,10,24,0,28,1,0,20,0,0,24,15,0,14,0,0,0,0,0,50,9,33,0,0,0,0,21,0,0,18,0,0,0,0,1,0,6,0,0,1,0,0,0,0,0,0,0,54,0,0,0,0,0,1,14,0,66,0,2,5,13,17,0,1,0,0,0,22,0,0,0,41,0,7,0,13,0,0,2,12,15,1,0,4,0,0,3,0,2,33,44,4,0,0,6,0,30,0,0,0,0,0,40,0,3,0,17,0,22,0,0,5,0,11,0,0,0,0,4,19,0,3,5,2,0,0,19,5,67,2,0,28,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,31,24,14,4,0,0,0,61,22,0,20,0,0,0,0,0,6,15,0,12,0,28,0,7,0,0,0,0,94,51,0,0,24,17,0,0,0,0,0,0,0,0,1,7,3,0,1,0,4,0,0,0,0,1,9,10,33,0,17
2,2,13,24,1517,0,5,0,25,0,1,26,14,11,6,20,7,0,1,4,14,0,13,1,1,8,0,1,0,8,0,0,0,38,0,36,23,23,17,2,0,24,0,0,0,2,12,2,0,2,1,15,1,1,6,2,8,49,0,10,1,16,0,2,19,1,0,1,0,0,0,19,4,1,7,17,3,1,0,19,42,9,0,0,11,20,3,4,0,21,0,0,0,0,7,0,0,1,0,0,18,0,0,7,7,0,3,12,1,0,14,5,5,32,1,3,17,2,0,0,0,1,0,10,26,0,1,0,6,14,0,0,0,5,5,9,0,6,10,28,6,16,16,11,6,20,2,4,0,0,8,9,19,2,5,54,1,31,7,10,1,3,0,1,3,8,12,7,24,10,1,1,0,2,8,16,10,0,5,16,29,3,1,2,0,3,0,7,11,28,23,1,2,1,3,10,1,39,14,15,37,5,1,10,0,27,0,11,2,5,3,24,9,0,26,13,21,13,14,21,10,17,0,1,20,30,46,5,0,1,0,31,7,3,11,8,4,1,1,7,9,9,1,0,0,7,3,4,3,0,3,24,30,42,3,0
0,10,0,0,638,4,0,10,14,15,0,16,18,5,5,21,0,10,1,10,23,0,14,1,6,12,18,1,12,0,0,22,0,30,1,11,59,1,9,0,0,15,0,0,0,0,18,5,0,0,16,19,0,39,2,0,15,4,1,15,14,18,2,0,0,0,1,5,26,38,13,1,3,0,17,15,2,4,16,16,1,21,0,1,1,21,1,5,6,3,14,7,5,0,6,0,22,7,22,0,2,12,10,7,0,37,0,16,4,10,17,3,15,3,0,6,13,2,5,0,19,5,25,0,7,0,0,7,16,6,7,0,3,0,14,7,0,2,17,29,0,0,1,14,0,18,1,2,8,3,7,56,8,1,15,21,0,16,0,2,20,6,16,3,14,2,1,5,21,7,5,8,3,0,0,16,12,30,7,15,24,7,8,7,1,0,0,1,1,1,0,0,2,0,0,3,5,20,16,14,21,3,4,0,35,22,2,25,6,0,6,1,0,6,9,7,15,4,17,1,3,1,0,2,1,62,24,1,0,13,14,2,1,7,7,1,1,0,0,3,11,4,1,2,10,5,0,0,1,0,6,19,12,38,7,16
0,4,10,23,0,33,43,0,52,0,0,4,1,50,1,4,8,10,29,4,1,0,1,5,3,18,0,12,10,13,2,0,1,2,6,12,18,33,19,0,22,5,1,3,3,0,8,15,1,8,6,1,0,51,58,71,49,11,36,2,1,10,23,0,4,0,20,5,0,75,1,19,11,2,6,45,15,7,23,6,7,2,0,4,9,6,2,2,5,17,14,3,0,19,20,2,0,12,2,20,1,0,2,30,15,9,0,2,38,3,18,7,6,9,43,49,50,8,12,0,18,21,15,2,87,0,1,8,0,13,44,2,9,66,19,15,0,1,39,0,71,10,7,10,10,50,18,38,10,2,32,59,24,5,5,1,0,36,5,15,8,5,78,9,1,21,53,19,32,4,6,19,2,24,10,5,10,13,28,10,6,39,8,7,11,2,0,5,3,28,55,0,17,19,0,8,25,12,7,5,3,5,1,1,23,0,0,6,1,2,18,16,11,2,60,8,22,11,8,7,19,7,0,5,10,67,0,10,7,0,2,22,13,30,35,18,48,31,21,39,6,19,2,0,21,21,0,4,3,7,12,3,9,6,17,1
0,4,0,2,520,30,2,21,19,31,0,0,14,20,6,6,1,25,12,0,8,0,7,2,4,0,0,3,0,0,1,2,3,13,1,24,9,0,24,0,20,59,8,7,2,10,15,16,0,0,0,11,13,13,16,1,24,2,6,13,0,14,7,6,3,0,2,2,9,18,9,4,4,1,11,41,0,2,27,7,0,4,3,10,0,16,4,2,4,1,3,2,0,6,3,0,13,22,0,0,14,9,3,17,2,40,3,16,20,14,28,5,11,8,4,0,21,6,13,2,27,2,0,2,14,2,0,2,32,14,24,1,2,2,8,12,8,5,37,20,20,8,0,12,3,34,19,2,7,3,1,2,2,7,11,25,0,19,0,8,3,2,0,12,1,1,3,6,61,1,5,0,7,2,2,43,2,17,0,14,40,2,19,30,4,0,0,5,6,9,6,15,4,2,10,12,14,53,17,33,22,0,1,0,26,17,12,26,11,1,6,3,0,0,18,7,23,2,17,1,7,3,0,2,9,3,17,5,5,13,1,2,0,1,0,6,7,2,1,1,9,3,3,19,2,2,27,4,8,3,2,24,33,45,8,2
1,20,4,2,726,8,2,0,63,2,1,22,30,13,0,21,0,2,35,11,16,34,28,2,4,5,0,0,0,2,4,0,6,32,0,13,4,16,22,13,0,21,19,25,4,6,5,5,0,14,15,15,27,0,30,22,27,8,5,24,9,34,9,26,6,14,9,0,2,0,0,4,1,2,14,12,4,3,7,32,9,17,24,1,7,25,1,7,3,3,0,3,1,18,6,1,1,9,0,2,9,1,0,57,7,13,8,41,53,0,28,9,25,10,36,12,20,7,1,1,0,0,0,10,70,10,6,1,6,17,12,5,0,0,10,2,19,5,26,36,23,1,5,16,3,26,3,8,6,1,8,0,11,8,12,31,3,20,6,7,8,7,2,0,0,3,8,0,19,14,12,0,0,4,11,14,21,37,3,20,23,0,3,14,15,7,8,4,17,3,0,21,2,6,8,5,9,54,32,18,39,0,0,3,15,11,0,9,6,2,2,1,7,0,71,2,29,0,19,2,1,2,10,3,4,12,51,7,3,15,3,0,5,1,36,12,11,12,8,25,2,2,3,0,0,5,24,0,3,10,5,10,71,45,20,2
1,5,0,20,750,0,19,0,75,28,12,6,1,12,0,13,0,0,20,0,9,0,15,2,0,0,5,2,0,0,0,0,0,46,0,7,27,9,15,4,4,7,10,16,6,6,29,0,19,12,1,15,7,3,23,14,24,4,2,16,6,28,24,15,0,11,8,1,0,0,8,1,3,19,8,0,1,1,20,30,0,3,1,17,6,12,6,6,5,0,4,0,0,1,2,0,8,3,0,2,9,0,1,68,3,3,2,2,13,1,12,3,6,16,1,10,21,1,0,15,19,1,26,4,66,7,21,6,35,16,0,0,2,9,8,2,4,7,5,11,18,2,4,10,4,5,1,0,2,0,17,4,6,5,1,49,34,10,10,1,1,5,0,0,5,1,0,4,29,6,19,5,0,12,0,8,3,51,10,15,12,9,4,0,0,3,0,4,7,2,0,7,0,0,0,36,1,50,19,14,9,2,1,0,8,10,8,31,0,0,0,4,6,2,72,0,17,2,11,1,4,1,2,18,6,37,24,1,0,4,7,0,1,4,4,1,0,8,4,1,6,0,0,1,4,7,0,1,4,9,9,40,10,17,9,12
2,5,2,3,1,5,5,17,1,5,10,8,19,13,4,18,1,5,23,73,7,13,1,8,0,40,33,9,4,5,0,10,3,9,5,17,16,3,14,0,102,17,18,16,1,2,23,8,24,53,48,18,11,3,24,20,9,1,6,67,33,6,26,10,1,17,54,3,2,13,0,0,2,2,6,13,9,10,38,4,15,9,2,4,9,8,2,24,14,2,2,0,0,0,1,8,9,9,5,17,10,4,6,18,3,13,0,5,4,9,7,15,6,10,7,8,19,2,0,7,18,4,15,0,12,28,17,15,7,26,11,4,1,10,4,11,7,10,32,3,19,4,15,15,2,29,11,7,4,17,6,2,3,18,4,1,18,4,50,3,11,0,11,13,1,9,0,2,18,7,24,15,8,12,18,13,68,32,26,19,1,14,11,6,11,10,46,6,34,2,2,7,5,18,2,26,21,6,23,11,25,0,6,12,5,1,1,21,1,0,24,5,21,12,6,5,29,5,56,1,8,0,11,21,4,6,2,3,2,113,31,3,4,9,20,25,0,1,9,19,11,22,8,0,5,27,14,0,8,5,6,28,2,8,7,11
18,0,9,1,139,3,6,3,0,1,24,0,0,4,2,0,6,1,7,1,0,4,0,1,0,2,10,6,6,7,77,16,0,0,43,0,0,3,5,13,5,0,3,4,33,5,17,0,24,26,2,6,0,0,3,3,37,21,0,2,4,0,32,1,5,4,2,12,12,3,25,17,18,22,0,13,7,10,25,0,7,1,0,4,5,0,18,20,0,23,8,78,35,0,2,4,17,0,6,13,0,0,19,10,31,58,11,0,0,1,0,4,0,19,0,26,27,24,6,7,23,11,16,22,4,16,22,18,2,22,3,2,27,15,1,19,2,52,51,0,2,4,25,0,6,31,2,12,1,32,13,0,20,9,3,0,13,0,29,11,13,3,5,3,26,13,0,23,0,2,9,8,5,10,4,1,0,41,15,0,0,4,0,0,2,14,2,42,1,5,6,1,11,12,0,0,1,0,0,2,0,26,1,12,54,0,10,8,23,14,1,0,9,4,0,5,16,8,15,6,11,9,2,36,1,0,0,2,36,38,3,24,6,12,5,10,0,1,5,6,9,2,1,9,10,7,3,8,8,8,11,1,0,0,0,9
4,0,12,11,0,4,1,0,0,4,22,0,0,16,0,0,39,2,17,11,4,6,0,0,1,10,2,33,0,34,4,31,9,0,10,0,0,5,3,24,4,2,6,6,27,5,1,3,14,4,23,1,13,1,17,2,5,55,0,6,30,0,19,8,19,6,0,14,0,2,0,31,29,38,0,17,5,7,6,0,20,0,0,3,6,0,22,7,1,52,5,2,2,6,6,5,1,0,12,1,21,0,19,5,70,30,11,0,0,4,0,8,0,10,25,2,11,15,2,5,6,18,8,11,6,6,5,2,1,18,5,5,0,7,13,1,18,1,30,0,2,19,7,4,20,40,8,8,1,8,3,4,7,3,19,0,3,0,8,6,6,1,18,11,9,37,7,10,2,3,20,6,0,1,15,9,3,1,10,8,0,4,3,1,22,7,5,3,6,20,9,10,24,26,1,0,5,0,1,17,0,87,11,7,0,0,17,0,4,37,7,20,4,9,6,8,14,14,4,33,9,38,6,12,1,0,0,12,53,1,8,49,24,11,3,21,2,13,6,6,11,5,7,1,1,4,11,58,24,19,17,0,0,0,8,2
6,7,18,15,84,20,3,1,0,14,7,22,21,13,37,28,13,15,19,15,25,40,13,15,27,11,0,22,6,45,174,15,23,6,41,7,2,5,23,4,44,16,12,27,19,24,22,8,15,12,11,26,9,1,1,17,28,14,2,32,21,1,13,14,12,15,34,17,10,1,0,3,34,9,11,34,4,3,21,1,12,7,5,6,2,21,16,9,20,14,1,17,7,9,7,6,1,7,0,36,0,3,0,10,34,14,22,1,0,1,16,5,14,11,3,21,26,5,6,9,4,16,1,9,0,25,8,0,19,15,36,15,0,3,6,20,18,6,26,18,3,11,15,45,11,31,10,55,4,30,12,3,5,15,9,4,3,19,7,1,4,6,1,17,29,11,1,7,17,4,1,4,5,9,6,20,14,9,1,4,10,10,19,16,1,11,8,10,8,5,1,25,3,5,5,6,28,5,11,30,7,33,18,4,6,13,9,14,36,8,14,8,1,0,4,37,28,8,17,16,5,7,24,24,12,1,10,23,34,22,11,11,1,0,0,1,1,2,2,6,3,3,16,0,0,0,25,13,34,24,27,10,1,29,2,13
10,3,8,14,130,12,16,15,0,1,23,2,13,18,0,4,0,1,2,4,4,22,15,1,5,10,0,13,1,1,26,26,4,3,42,1,0,4,9,34,22,4,12,24,11,7,22,2,29,8,4,2,18,6,8,5,7,22,16,17,3,6,1,28,23,1,5,12,0,1,0,5,30,26,3,31,3,8,7,7,8,6,9,11,0,10,12,8,6,31,3,18,7,11,26,1,1,1,29,17,26,5,2,8,10,5,5,5,4,17,10,5,1,1,0,3,17,15,10,14,8,8,1,13,11,16,22,1,2,14,19,7,2,27,9,30,23,8,13,25,11,37,12,10,14,19,12,3,7,34,2,1,2,5,9,3,17,24,3,5,0,16,6,14,34,12,43,9,10,6,4,5,2,19,4,2,1,0,6,8,10,8,4,8,5,10,7,14,18,19,23,31,4,8,0,27,13,15,27,9,1,6,8,19,2,1,13,36,4,1,5,30,11,5,18,11,12,4,10,5,10,8,18,44,19,1,26,17,26,3,9,32,9,3,3,3,17,34,5,2,9,6,4,0,0,8,16,5,5,1,5,13,30,5,8,1
6,19,7,2,94,2,5,0,0,0,9,3,0,4,9,2,5,4,1,2,2,3,0,2,0,3,0,35,30,6,10,21,1,3,7,7,1,2,7,9,1,0,20,21,9,1,11,0,12,19,1,1,0,1,9,3,12,9,2,7,0,0,12,22,3,6,0,19,2,0,9,5,21,19,1,5,1,6,17,5,8,5,1,5,7,3,11,10,0,6,17,12,2,8,8,7,0,0,9,7,0,26,7,1,4,25,3,5,11,3,17,0,15,17,0,5,7,23,6,11,29,8,4,23,5,21,12,13,2,11,0,0,34,7,6,15,3,70,24,0,6,1,12,0,4,10,1,7,2,11,10,0,14,14,0,0,11,1,25,24,8,16,1,0,12,15,16,29,6,11,5,5,1,1,1,0,0,2,9,2,13,4,2,0,7,27,1,40,4,9,5,0,3,6,1,6,1,18,0,1,0,13,5,37,18,2,1,12,8,16,1,20,10,3,1,6,8,8,5,4,4,3,1,20,12,2,5,2,22,1,0,4,7,10,8,12,21,5,1,3,4,1,0,0,10,3,0,4,9,0,3,13,5,12,0,6
14,7,7,13,98,1,2,0,17,0,5,2,3,24,31,6,5,0,1,0,7,35,2,25,35,0,0,14,1,21,62,9,16,6,76,7,2,8,13,4,18,11,12,31,9,0,9,17,1,0,0,0,37,1,3,3,2,6,0,8,0,5,1,21,20,1,3,8,0,7,0,2,4,12,5,17,17,1,0,0,3,6,16,0,4,11,2,3,0,0,0,12,62,7,5,23,0,7,4,4,7,11,3,4,13,0,3,12,11,0,18,4,8,3,5,0,11,7,4,3,0,2,0,0,6,1,9,1,0,5,12,29,0,0,10,14,12,2,2,5,6,29,2,31,8,13,3,0,11,41,0,3,0,14,7,19,9,24,2,0,0,9,6,2,50,12,5,6,36,14,7,5,0,0,1,0,3,0,1,14,12,8,0,20,6,0,14,6,3,3,0,34,3,11,4,0,1,29,10,20,3,6,14,0,0,6,0,13,27,0,10,11,0,0,16,7,17,1,7,1,6,1,31,37,6,0,26,19,8,2,0,0,6,0,0,10,7,6,4,1,2,16,12,0,0,9,43,1,14,0,20,2,24,14,3,0
8,4,13,5,554,0,2,1,46,0,1,2,0,30,69,2,3,0,0,8,4,18,1,2,46,1,0,10,0,18,152,27,11,29,71,2,0,0,10,0,1,0,14,23,9,8,10,4,15,0,8,1,14,3,2,3,1,9,0,13,4,0,0,18,14,0,2,19,0,6,0,0,16,11,7,11,10,0,0,1,1,4,9,2,3,3,2,1,0,0,0,41,24,10,1,6,0,1,4,0,6,4,1,1,10,0,1,27,23,0,22,8,15,1,0,0,8,8,4,1,0,0,0,0,2,1,3,0,0,1,0,6,3,2,16,10,14,0,0,35,5,17,1,36,4,4,13,9,6,23,0,0,0,3,9,65,1,26,1,0,0,2,4,0,33,11,4,3,21,2,8,0,0,0,4,0,6,0,0,4,25,3,0,1,2,1,21,5,3,0,0,18,3,5,0,6,4,43,19,7,3,8,4,3,0,10,0,17,55,4,1,9,2,0,12,4,5,1,7,2,1,3,11,10,2,1,46,15,7,2,0,0,0,0,0,2,2,9,3,7,3,3,11,0,1,3,12,3,9,1,14,5,42,16,1,0
2,2,3,0,159,0,4,0,15,0,0,0,1,16,73,0,4,0,0,0,9,4,0,1,53,0,0,5,1,11,81,5,6,35,27,0,0,0,8,6,0,0,7,15,15,1,4,0,3,0,0,0,3,0,0,0,0,6,0,6,0,0,0,11,24,1,0,8,1,0,0,2,22,4,1,5,6,0,0,1,9,1,7,0,0,1,3,1,0,6,0,15,16,0,5,5,0,1,0,0,3,2,2,0,1,3,5,42,21,0,13,0,13,7,0,1,1,4,1,0,0,0,0,2,0,0,0,0,0,1,0,4,0,3,1,18,11,3,0,6,2,24,1,50,5,1,0,0,1,7,0,0,1,1,6,36,0,12,2,0,0,3,0,0,7,2,2,2,13,0,0,0,0,1,3,0,0,4,0,0,12,2,0,1,2,2,2,1,1,10,4,5,1,2,0,1,0,30,5,1,1,45,3,11,0,4,0,3,68,7,0,5,0,0,1,1,5,1,5,8,4,7,8,2,3,0,12,11,82,0,0,2,0,1,1,2,0,5,0,2,2,0,5,0,0,4,4,16,1,0,3,2,27,4,0,0
0,2,19,1,0,7,2,17,0,9,47,0,0,10,1,1,15,12,11,5,2,1,0,0,1,18,6,35,6,36,1,23,1,0,0,1,0,5,2,13,1,4,1,2,3,18,1,0,23,15,16,11,5,0,6,6,24,46,0,8,21,1,13,4,14,39,1,12,15,4,9,49,19,41,0,3,6,36,15,0,13,2,2,43,29,0,33,32,10,35,19,3,0,2,6,0,21,0,5,13,12,5,13,10,28,26,13,0,0,2,0,2,2,15,21,20,19,1,4,19,4,5,42,30,10,26,30,27,7,12,0,2,4,2,14,4,7,2,28,2,1,15,32,5,15,22,10,22,1,12,24,3,58,16,3,3,42,2,22,56,25,13,10,23,4,12,7,7,10,3,21,17,21,4,4,2,0,15,26,5,0,27,7,2,8,45,1,2,13,21,13,8,10,11,0,0,5,0,5,15,0,18,8,0,18,1,29,1,2,7,4,39,25,18,5,12,6,22,10,18,9,19,0,31,4,0,0,7,14,12,33,24,19,26,8,5,3,4,9,13,8,5,6,18,26,6,4,17,17,8,9,4,0,1,1,8
