7,0,30,1,1444,7,3,2,50,0,1,6,2,28,38,0,0,0,0,2,19,16,2,4,2,0,0,2,0,86,3,6,0,17,1,6,0,0,14,3,0,1,3,22,12,0,7,0,7,3,0,10,9,0,21,0,0,1,32,1,0,1,3,13,2,0,6,5,0,0,0,2,26,44,16,24,4,2,3,0,23,3,30,0,16,29,4,0,0,23,3,10,2,40,6,1,0,0,0,9,21,42,3,0,2,57,9,28,38,0,25,1,14,44,0,1,20,1,0,2,0,5,12,2,10,1,16,0
17,6,45,5,90,14,26,29,18,4,15,2,7,23,8,9,0,5,8,6,8,48,0,4,29,4,3,21,1,78,19,7,6,8,18,13,2,61,9,9,2,13,31,31,14,41,16,4,6,2,11,1,4,21,25,5,1,24,14,3,8,6,3,39,48,2,1,0,1,11,2,41,2,27,15,36,6,8,0,10,33,11,45,1,13,23,34,2,1,59,4,12,2,18,37,8,4,9,10,12,46,36,27,19,40,41,11,10,18,21,17,5,20,29,0,10,29,0,13,40,1,15,14,6,5,4,10,1
24,0,20,18,0,2,12,14,0,0,6,0,0,28,29,3,33,1,3,3,37,8,2,17,14,0,1,5,5,71,61,21,0,7,24,0,0,6,29,31,2,2,13,24,46,18,42,10,13,21,20,15,7,11,0,9,0,37,0,20,15,19,0,17,10,9,0,56,0,14,1,7,58,55,33,18,2,6,2,1,21,11,3,4,23,3,23,3,0,37,23,50,225,0,27,17,0,6,7,10,54,0,48,1,11,1,38,2,0,9,28,6,0,4,4,16,37,77,5,35,0,9,10,19,1,6,25,8
12,1,21,6,137,12,6,25,27,5,5,2,3,23,62,7,3,2,4,1,30,17,4,3,3,1,1,3,11,50,36,9,3,28,1,2,0,0,45,26,0,5,3,17,25,1,46,2,6,20,9,4,10,18,2,6,2,2,18,12,11,1,5,9,0,0,0,25,4,7,2,26,66,53,16,23,4,19,1,1,27,4,21,1,12,21,12,10,3,30,5,35,94,12,7,4,1,1,3,27,19,25,2,7,13,41,32,31,22,8,22,15,4,30,4,14,19,10,7,13,1,7,7,20,4,7,26,15
18,1,19,0,87,23,4,32,33,6,12,0,4,30,65,7,22,8,7,3,18,33,0,1,1,8,0,8,21,14,54,7,2,31,2,2,2,3,17,10,4,6,1,37,34,1,45,4,4,9,12,11,15,27,16,13,2,6,19,5,17,0,6,11,6,4,8,44,2,14,2,2,79,22,18,42,3,13,5,2,17,1,16,2,27,14,4,14,2,13,11,15,63,9,4,5,2,5,4,30,14,14,2,5,5,29,1,31,31,12,26,3,21,31,5,5,38,14,9,3,1,10,19,10,13,6,17,19
3,0,41,4,0,25,5,23,72,21,22,0,0,29,50,5,4,16,16,0,26,16,0,3,7,14,6,3,31,13,36,6,9,14,43,0,16,3,22,9,2,13,2,28,44,8,34,3,0,12,14,17,15,25,55,12,5,4,4,6,23,0,2,10,5,13,26,48,5,38,7,0,53,24,20,39,1,8,9,35,23,2,34,14,10,16,5,17,1,6,13,50,211,76,3,2,5,3,6,34,5,17,8,10,8,13,8,17,78,11,28,2,77,26,15,7,31,7,5,21,0,8,31,29,7,5,23,13
27,1,8,5,0,6,18,4,0,0,4,0,5,8,8,6,7,3,0,27,19,10,0,17,11,7,0,11,23,37,6,24,0,6,7,0,0,10,12,87,15,3,7,3,30,62,9,14,28,112,3,9,13,1,1,8,0,50,0,52,8,15,0,23,22,3,0,12,0,0,1,79,1,47,23,19,2,110,1,0,56,8,0,1,76,0,70,12,1,110,86,20,6,2,17,21,0,1,0,16,82,1,77,4,79,0,146,0,0,2,1,65,0,38,54,48,24,53,8,92,0,16,6,63,0,31,22,10
5,1,54,25,6,7,13,0,3,8,28,3,2,23,2,12,16,15,17,7,8,13,0,0,9,7,16,2,41,13,2,1,30,8,6,2,0,71,2,29,2,3,44,19,40,39,0,1,6,36,12,22,19,0,26,1,5,69,0,30,40,6,13,8,56,6,70,11,13,8,27,8,0,52,3,58,1,33,24,1,18,9,12,12,19,6,29,33,58,9,45,34,0,37,52,2,17,0,17,18,8,1,35,52,77,1,9,2,5,17,11,18,17,9,22,34,20,10,6,18,14,10,69,10,26,20,13,43
3,7,36,44,0,12,26,0,0,16,13,0,0,11,0,11,0,6,53,10,6,11,0,19,2,20,41,3,9,15,0,19,13,2,3,0,0,32,1,42,2,14,59,14,2,56,2,18,11,48,16,17,27,0,12,15,1,53,0,13,18,6,77,11,50,11,41,0,5,4,3,17,0,9,8,52,2,9,9,1,24,3,19,7,26,0,16,31,1,62,21,4,0,14,34,25,2,2,43,22,36,0,86,60,69,0,91,0,0,26,11,61,12,29,43,21,16,13,6,51,0,13,41,21,13,15,6,28
1,0,4,50,0,27,37,1,0,1,4,0,1,19,0,9,0,9,23,4,5,13,2,1,2,3,2,0,19,3,0,1,1,0,1,1,0,29,4,8,2,2,18,37,0,52,0,2,1,90,9,21,23,0,34,2,7,74,1,29,15,12,13,28,51,1,8,0,5,2,1,21,1,2,15,11,9,43,19,0,60,14,12,1,51,2,27,23,0,26,20,0,0,5,39,0,0,1,0,15,14,0,37,29,105,0,14,8,1,1,24,50,13,31,21,45,27,4,6,19,3,2,11,6,36,29,0,25
23,12,12,6,3,17,7,18,1,38,29,2,2,18,8,35,0,21,15,39,22,8,4,5,19,40,20,28,25,64,3,20,23,6,9,5,3,4,4,20,3,39,7,4,19,20,5,15,28,32,39,26,37,10,17,11,59,30,0,42,53,23,22,7,8,15,0,23,22,43,26,32,4,63,29,33,13,41,36,3,20,18,18,9,28,1,28,41,6,23,42,46,0,1,7,10,8,11,9,40,22,5,19,20,31,1,30,0,0,34,3,20,9,21,24,20,18,69,34,29,19,37,34,49,7,46,21,70
21,0,11,22,0,1,103,0,1,2,0,0,0,34,10,0,0,2,48,1,5,13,0,0,0,0,0,0,20,12,0,2,0,1,0,0,0,122,0,22,0,0,63,29,0,15,0,0,3,101,2,8,30,0,44,1,3,81,0,9,8,5,33,11,117,0,12,2,0,0,0,8,0,13,7,5,0,9,7,0,25,2,11,1,9,0,10,21,0,12,1,1,0,27,103,0,0,0,0,5,24,0,6,0,160,0,27,3,0,0,18,63,33,43,36,159,39,4,0,5,0,0,5,23,26,12,5,13
50,11,10,1,0,20,1,13,1,16,47,2,16,29,1,13,22,9,3,94,30,16,1,3,20,19,2,39,37,67,21,6,5,10,18,8,1,12,5,46,21,22,8,21,47,33,25,7,134,34,11,20,22,11,7,4,11,55,0,53,37,53,0,29,26,3,1,26,1,4,8,49,6,159,29,15,6,71,4,5,43,17,13,6,43,6,42,38,0,56,53,38,37,2,20,3,12,0,17,39,18,8,45,6,33,6,36,1,0,5,24,26,6,56,33,23,23,19,39,48,1,55,21,44,6,26,23,63
26,1,18,6,0,38,0,6,0,21,53,8,13,10,17,11,11,21,4,31,22,13,1,17,7,27,4,25,11,26,13,29,11,6,51,1,1,4,7,44,34,34,1,13,99,46,22,3,32,15,65,6,31,20,4,11,4,10,1,18,49,16,3,17,27,4,3,26,1,28,6,9,17,70,19,14,12,35,7,2,15,11,13,9,56,6,17,10,3,5,53,103,90,0,1,6,0,5,38,61,34,2,51,2,22,1,11,9,0,26,11,14,2,46,68,14,19,56,48,41,0,40,15,42,4,34,34,38
1,8,12,13,1,13,0,3,2,36,23,2,4,46,5,31,6,14,58,2,29,6,4,4,14,33,22,7,25,6,3,17,35,6,17,0,2,6,7,28,7,27,2,27,7,1,3,7,6,28,18,41,71,2,59,6,51,46,0,34,35,18,38,20,13,10,6,17,24,12,26,0,12,11,20,18,7,38,36,3,13,15,8,11,39,3,34,49,31,2,39,19,1,2,31,12,18,2,10,34,31,3,21,50,16,3,2,3,0,17,18,4,28,11,203,32,40,9,10,27,22,15,39,40,13,47,16,46
17,4,14,20,42,35,2,17,6,12,22,5,17,13,12,25,7,32,23,6,66,11,11,8,3,11,5,12,33,31,13,23,22,34,18,9,9,2,5,18,16,8,12,20,13,62,1,12,9,26,18,39,27,5,29,13,34,20,3,32,22,9,38,23,9,14,4,2,51,13,9,6,2,15,10,34,5,49,37,24,23,32,10,25,38,9,32,109,40,4,24,11,1,9,11,11,6,1,9,38,22,6,59,29,39,1,16,4,3,19,15,51,7,27,27,37,23,30,9,52,9,10,55,40,12,31,22,87
26,0,18,55,0,62,9,3,0,5,39,0,4,45,3,21,4,11,57,2,19,7,1,4,2,9,13,7,17,1,2,22,23,0,30,1,1,26,1,30,1,10,20,23,5,64,1,16,5,38,18,62,57,0,51,13,34,47,0,87,44,15,25,11,27,24,20,3,5,8,14,7,3,10,7,47,1,28,76,0,34,6,7,14,45,2,40,26,25,3,33,15,2,14,38,22,4,7,8,17,27,0,39,25,62,2,3,0,2,15,6,36,29,32,66,28,57,25,11,15,19,10,55,45,35,64,26,32
12,8,19,24,0,36,25,4,7,20,31,1,4,65,12,10,24,21,25,8,18,33,0,7,2,20,8,15,50,55,10,15,9,2,15,0,1,14,2,16,8,26,42,46,7,54,8,17,16,99,26,56,51,8,6,11,32,115,3,71,38,12,33,44,35,7,0,24,5,17,15,117,5,19,25,41,2,54,55,2,84,5,12,7,39,7,17,80,1,166,33,3,16,13,42,11,2,3,13,39,36,3,52,48,94,8,50,7,2,6,27,69,2,58,20,74,75,12,20,21,2,41,53,19,21,67,19,68
7,3,55,44,0,63,5,1,5,26,24,4,1,23,2,24,0,17,39,10,18,52,1,2,4,15,4,8,8,3,1,2,24,4,10,1,1,26,3,7,3,13,12,36,4,114,0,5,12,25,30,64,35,0,41,8,21,67,0,27,42,21,27,20,18,3,28,1,11,4,18,8,1,15,14,61,12,49,55,2,44,20,55,13,34,0,27,37,12,8,31,4,0,28,24,0,13,3,14,38,13,8,74,26,45,1,15,11,5,9,52,59,28,38,27,17,26,20,31,37,16,16,63,11,29,32,5,42
122,0,3,5,0,3,50,3,1,4,7,0,1,3,1,1,8,5,1,2,4,1,0,21,8,15,7,3,67,55,3,31,3,0,1,0,0,21,1,146,0,13,29,3,19,26,0,3,5,87,9,5,35,0,2,9,4,24,0,53,9,3,4,5,65,8,0,1,0,1,4,110,1,47,6,9,1,43,0,0,64,4,0,8,22,0,24,58,4,40,28,45,0,3,31,10,0,2,0,20,52,0,43,0,89,0,113,0,0,7,5,44,3,27,38,67,21,58,4,45,0,2,12,105,0,8,64,42
16,6,12,52,0,19,9,3,4,29,14,0,3,25,0,4,2,13,36,16,4,17,0,5,1,16,21,8,21,29,9,14,5,1,24,1,0,41,1,35,6,10,46,17,7,29,13,3,18,47,25,19,35,4,14,3,24,37,0,48,7,3,15,26,54,11,46,5,4,37,0,17,1,33,15,17,1,34,17,1,35,6,18,1,84,1,61,40,0,27,76,10,0,9,44,20,4,2,50,96,41,4,34,117,43,1,24,1,0,79,13,13,9,44,64,34,33,24,12,34,2,14,12,46,18,42,19,9
19,0,12,38,0,41,51,31,8,7,27,1,2,20,2,5,3,31,14,6,11,24,7,3,10,8,6,20,11,91,33,5,14,2,24,2,6,27,8,27,13,15,39,8,24,52,20,15,15,61,35,8,23,38,16,12,8,32,0,45,42,6,9,3,24,13,48,16,5,31,12,35,0,67,8,22,1,52,1,10,35,22,57,6,51,1,41,48,6,58,48,23,1,58,49,0,7,7,13,43,14,3,36,35,47,5,56,1,0,23,7,63,42,77,73,32,18,48,42,42,0,19,21,24,44,25,15,20
41,6,26,29,0,45,58,37,0,1,81,0,13,4,29,3,33,0,9,10,13,20,2,16,0,0,4,23,7,80,38,30,10,1,7,1,4,37,0,25,15,2,26,6,73,101,54,12,43,94,5,2,5,23,19,4,1,22,1,55,10,13,1,12,32,14,107,26,1,13,0,66,35,173,10,42,3,95,0,4,22,11,28,4,42,5,56,91,0,77,50,71,37,31,62,13,1,6,22,79,30,5,44,6,80,1,72,2,1,32,6,142,13,63,32,63,8,56,5,17,0,32,39,27,23,20,36,45
4,25,16,45,274,17,63,15,20,7,20,57,16,29,10,2,0,5,39,24,15,9,29,4,19,9,3,31,7,24,0,11,4,15,70,51,29,20,24,17,14,15,22,28,18,13,3,18,23,40,29,27,12,6,26,26,0,15,21,30,24,41,22,11,29,9,0,26,1,21,9,44,3,19,45,25,27,17,24,65,41,24,4,12,45,11,32,20,2,14,23,14,0,18,23,19,1,14,42,61,26,12,23,11,43,31,11,28,35,12,25,26,21,35,10,54,32,43,51,20,1,27,39,5,17,24,13,29
5,23,39,15,4,3,94,27,98,5,14,29,23,33,19,19,14,3,8,21,35,14,28,15,35,9,2,47,16,56,22,20,7,19,9,18,91,40,28,31,11,12,78,14,12,24,24,26,25,26,20,8,32,7,13,9,18,32,14,15,14,43,12,22,66,5,3,9,1,4,6,20,12,20,39,46,39,8,4,131,24,37,10,1,24,23,20,19,0,22,33,15,0,25,49,20,3,13,5,19,40,11,25,31,42,22,44,15,82,2,23,21,30,23,10,43,26,5,46,26,1,37,37,11,26,10,21,17
17,21,52,54,350,34,33,54,3,2,15,36,6,29,3,23,18,7,38,32,1,8,4,21,12,4,8,56,5,23,79,29,3,0,66,6,71,20,1,9,41,14,30,18,11,9,78,37,49,18,36,1,10,59,86,16,0,10,20,1,2,8,39,13,12,6,50,24,3,51,0,7,10,17,27,46,31,19,3,61,20,11,46,4,13,4,13,28,1,18,22,9,12,66,40,13,0,4,25,20,40,1,18,55,14,13,9,24,42,42,40,3,155,15,7,28,13,2,143,15,0,39,22,9,87,3,15,18
36,7,11,22,0,19,36,32,7,30,17,8,5,7,45,12,40,18,28,34,21,24,0,52,3,32,1,20,21,28,50,136,2,5,40,0,7,23,0,8,2,44,34,32,52,43,68,4,27,56,36,28,36,29,12,4,3,36,0,31,25,4,9,27,60,2,15,18,4,5,8,16,29,62,7,18,5,31,27,1,43,6,15,2,40,0,34,10,0,10,41,65,100,18,32,76,8,7,9,34,14,0,30,45,50,0,8,3,0,7,23,34,8,42,84,53,19,9,41,55,6,21,18,39,17,35,169,8
9,10,16,7,74,2,130,13,4,4,7,43,16,22,34,4,27,2,0,14,17,1,12,26,22,5,0,24,1,94,17,21,1,8,32,13,59,60,10,20,4,6,29,18,13,10,34,8,31,42,22,6,8,32,0,1,0,28,8,7,6,29,2,6,64,0,0,8,0,39,1,20,40,52,37,6,9,31,3,17,28,25,1,0,43,25,34,9,1,37,45,20,3,6,110,19,0,19,22,36,24,10,16,4,37,16,24,7,5,18,15,7,7,32,2,53,19,42,32,20,1,25,12,14,5,6,30,7
25,20,19,40,0,19,17,54,0,9,26,0,6,33,26,4,68,5,20,14,12,16,3,24,27,7,4,26,9,63,70,53,24,1,38,4,11,52,3,19,2,6,43,16,116,68,56,5,24,34,19,9,17,24,43,7,8,62,0,56,9,19,6,14,41,6,24,37,0,50,2,38,37,118,22,25,1,35,11,10,51,22,13,3,36,0,40,19,1,8,50,144,65,51,65,25,3,8,22,69,27,0,72,5,53,4,17,6,15,44,9,43,33,48,27,30,46,62,18,53,1,14,13,14,35,47,57,23
54,1,3,30,0,23,132,22,1,2,35,0,3,4,10,1,7,20,11,22,0,12,3,5,4,4,4,24,13,113,27,11,7,2,58,0,3,14,0,42,9,4,11,23,67,47,23,9,23,75,29,5,5,15,4,15,0,27,0,59,41,12,5,27,45,12,37,6,1,8,7,59,3,98,10,3,4,45,3,17,84,5,10,18,59,3,38,40,2,93,47,66,5,15,33,4,1,4,227,122,18,2,60,61,65,0,54,1,0,25,10,36,2,89,6,78,8,25,30,48,0,24,16,20,0,37,24,24
6,0,13,15,0,17,7,22,2,25,24,3,0,7,6,24,27,15,8,4,1,6,10,20,1,21,1,5,57,23,33,33,16,1,66,2,2,5,19,32,0,11,6,11,103,5,61,12,15,28,23,15,24,42,18,14,6,12,4,16,26,12,21,2,21,13,2,39,4,17,15,23,18,58,27,12,4,28,17,20,40,1,13,12,50,2,15,49,1,23,53,71,85,10,4,7,7,27,37,70,12,14,11,29,25,4,8,9,5,20,36,9,17,52,25,14,19,36,19,41,1,5,20,45,25,17,104,52
147,26,40,30,616,26,32,28,10,0,10,94,28,35,7,2,11,7,7,79,17,42,17,25,17,1,1,28,5,36,37,29,1,7,5,39,29,59,4,33,24,6,55,47,10,14,26,20,90,9,23,9,7,16,7,8,0,39,20,25,6,25,1,42,52,11,3,14,2,4,0,72,1,46,32,28,19,25,1,17,58,18,40,5,55,11,41,9,0,19,28,13,9,10,73,41,0,11,1,21,54,49,10,1,5,25,28,32,15,4,21,17,16,28,40,4,34,10,73,22,0,23,5,18,4,26,18,3
123,1,27,2,0,11,8,34,0,15,70,0,4,3,2,35,23,17,3,44,7,18,1,37,1,15,3,28,36,78,71,41,13,1,14,0,3,7,2,24,17,8,3,6,60,75,89,21,47,37,104,38,3,23,4,19,4,19,0,51,100,8,12,25,10,29,0,42,1,13,27,62,1,111,16,39,5,51,33,1,62,6,16,33,29,0,24,56,9,32,62,60,237,0,8,17,2,6,10,55,39,0,53,0,33,0,24,0,0,7,12,63,1,53,8,9,9,18,74,44,2,48,24,23,0,36,33,25
9,31,33,14,0,15,99,38,14,0,15,11,17,31,23,4,19,3,13,28,28,22,8,54,2,3,14,34,14,91,43,78,29,3,44,17,9,59,4,65,18,13,16,4,30,50,67,33,37,29,10,9,23,39,6,13,0,28,2,19,15,23,12,23,46,16,18,35,4,24,14,24,4,47,18,25,5,45,4,24,21,25,32,12,27,4,28,17,8,15,63,38,9,34,43,44,0,12,26,38,84,5,47,8,34,10,41,0,0,21,1,28,12,30,12,56,39,44,21,35,1,32,8,41,19,18,68,0
48,13,59,31,459,18,149,32,6,0,6,105,19,21,12,6,12,3,13,34,12,31,6,21,41,0,1,57,6,45,34,25,0,14,15,33,56,41,5,24,4,7,43,22,13,19,28,13,28,40,9,3,10,27,29,2,0,17,28,10,4,38,8,33,49,0,15,23,1,29,1,65,11,41,47,54,36,32,2,32,36,29,48,0,42,36,39,12,0,15,18,14,1,7,56,17,0,12,0,54,40,40,30,12,53,28,28,40,22,12,22,19,30,25,23,62,24,29,68,36,0,34,31,9,7,9,8,8
1,8,32,24,0,1,86,17,0,0,14,2,5,8,26,0,21,4,54,30,22,12,3,18,13,0,14,33,22,111,22,9,14,2,18,1,5,19,2,50,3,0,13,6,13,20,23,8,26,131,7,2,8,17,38,0,2,29,0,12,7,47,9,12,58,1,13,22,1,3,1,48,6,45,26,15,0,31,0,2,32,17,2,9,51,0,14,23,3,90,36,13,1,1,36,15,0,4,10,24,35,0,65,2,72,0,83,0,1,7,2,42,9,31,60,105,7,17,18,31,0,26,4,38,4,5,41,17
9,22,2,78,5,31,6,31,15,5,24,3,1,21,3,10,1,7,55,2,5,4,1,34,13,11,1,7,8,26,17,40,0,0,28,9,12,10,10,69,1,22,34,44,15,51,21,9,6,66,15,42,28,8,25,16,3,53,5,62,8,8,9,17,36,6,32,11,0,28,0,53,0,15,11,12,7,56,22,8,71,6,4,1,58,0,51,10,0,33,39,9,0,4,19,18,0,7,41,76,64,1,38,73,51,2,36,15,2,49,30,39,8,60,22,32,25,19,11,30,0,2,8,67,29,42,27,9
14,1,1,7,0,32,101,14,0,5,46,0,3,9,15,27,16,29,5,20,7,9,0,6,1,6,2,10,1,127,14,7,9,0,55,0,0,7,0,26,45,1,5,10,48,35,21,1,50,47,42,26,15,2,9,1,4,27,0,68,42,4,0,10,12,2,0,50,6,18,5,66,16,160,7,3,6,50,10,0,52,0,4,5,50,0,42,27,3,54,42,64,22,0,16,3,3,2,24,81,24,0,20,1,35,1,57,0,0,17,4,30,2,38,6,39,27,17,31,45,1,42,11,21,1,67,20,28
7,0,11,3,0,3,6,3,0,2,13,0,0,20,44,1,0,1,8,1,28,4,0,9,11,1,0,4,4,140,7,43,1,0,15,0,0,9,20,111,1,3,6,3,33,18,2,2,11,29,1,0,45,2,9,3,0,83,1,18,0,4,0,2,12,1,15,13,0,3,0,41,6,66,10,6,1,35,0,0,25,11,8,3,44,0,37,7,0,111,18,31,3,10,10,11,0,0,3,47,79,0,15,0,10,0,111,0,0,1,4,86,2,43,47,16,33,19,1,27,0,5,5,119,11,7,104,11
16,0,32,94,0,124,106,1,13,1,9,0,1,11,8,4,0,40,72,10,5,73,3,4,6,0,1,2,16,11,2,3,1,3,4,1,0,12,8,1,4,1,12,20,2,91,1,6,8,57,3,12,13,0,31,3,2,41,1,82,0,3,2,47,20,4,64,0,1,0,0,40,1,3,19,45,14,28,6,1,36,6,91,0,29,17,27,7,0,2,30,2,0,25,25,0,0,0,2,9,2,9,16,43,51,0,7,1,0,0,10,71,11,56,119,42,14,2,4,13,0,1,51,2,43,79,3,14
34,0,20,27,0,5,17,3,0,29,10,0,0,17,3,2,5,4,31,4,0,1,0,5,0,16,0,0,35,145,1,23,0,0,0,0,0,5,0,79,0,4,1,0,16,16,1,1,13,74,3,7,49,1,23,13,36,29,0,45,7,0,21,5,16,20,0,2,2,0,1,63,2,63,2,40,0,60,6,0,32,0,0,28,42,0,21,65,9,179,40,27,0,2,3,3,7,0,6,39,24,0,26,9,48,0,120,0,0,2,0,48,2,115,30,37,27,33,0,12,1,1,51,121,4,21,86,117
69,18,28,6,288,8,4,1,3,10,9,15,13,41,15,1,0,1,13,3,29,6,46,1,3,10,0,11,0,25,1,4,0,21,20,22,10,3,8,3,4,22,3,16,11,10,1,20,22,16,5,5,29,0,25,10,4,2,8,35,2,64,2,8,3,8,0,5,1,4,0,79,1,50,25,22,7,5,1,22,42,16,9,5,51,68,40,7,0,13,17,11,2,2,13,0,0,12,6,30,2,13,19,0,9,93,6,16,21,0,15,37,33,45,11,2,33,29,8,2,0,22,18,3,0,33,2,8
159,15,28,7,73,4,5,7,111,0,1,8,6,24,19,0,6,1,9,14,59,10,38,20,17,3,0,16,0,184,7,24,1,22,19,21,57,11,38,10,0,9,5,5,10,13,0,10,27,12,9,0,11,29,22,12,0,8,7,14,0,29,1,8,19,8,2,40,0,4,0,107,27,128,30,15,11,23,0,114,28,28,14,1,40,24,30,3,0,36,25,24,13,45,19,10,0,27,0,39,19,13,15,0,18,44,29,14,77,0,1,72,93,43,8,8,27,38,18,18,0,16,0,3,4,3,33,0
7,22,16,11,39,9,13,4,5,0,0,18,15,13,8,10,6,0,3,12,73,60,14,20,48,3,0,13,0,40,2,14,0,31,1,22,12,17,23,40,1,7,6,63,1,40,1,10,15,24,10,9,5,6,6,0,0,6,26,7,0,34,0,38,18,0,3,4,0,4,0,79,0,3,21,1,33,24,0,1,139,45,55,0,41,11,30,3,0,69,27,2,0,6,38,15,0,6,0,9,34,39,28,0,20,20,82,51,10,0,46,81,9,84,6,10,21,7,32,16,0,14,0,15,3,9,5,1
15,0,13,22,0,2,55,5,0,4,4,0,0,6,13,0,2,4,29,1,13,5,0,1,1,3,15,1,7,81,7,5,9,0,3,0,0,19,0,36,0,1,7,0,27,17,2,0,4,100,4,1,5,2,55,0,0,83,0,16,15,19,9,2,31,1,2,3,4,0,5,44,2,38,1,7,0,36,1,2,32,4,3,17,37,0,16,73,14,134,16,15,2,24,20,0,0,0,25,20,9,0,34,36,120,0,87,0,0,4,0,59,39,27,121,85,3,30,2,24,0,4,17,33,20,6,21,59
7,0,1,17,0,8,47,4,0,9,1,0,0,4,6,0,3,1,1,0,3,3,0,6,0,11,1,0,7,209,0,44,0,0,0,0,0,2,0,124,0,3,2,6,37,16,0,1,2,127,0,0,5,1,1,0,1,15,0,49,4,2,0,1,9,4,0,1,0,2,1,99,2,67,1,1,0,100,0,0,65,0,2,4,93,0,40,29,0,377,64,46,0,0,16,7,0,1,0,34,26,1,29,1,84,0,269,2,0,11,1,90,2,140,123,40,14,34,0,17,0,2,5,99,0,40,109,55
19,0,3,20,0,16,7,0,0,5,21,0,0,2,1,1,3,10,10,4,1,4,0,2,2,4,1,0,65,92,0,9,4,0,1,0,0,10,0,56,1,4,3,10,13,49,0,2,10,107,12,11,16,0,9,9,2,18,0,136,37,1,2,27,21,4,1,0,0,1,4,217,0,58,0,16,0,114,7,0,171,1,2,5,80,0,50,79,0,164,88,20,0,0,8,5,0,0,2,74,21,0,46,4,93,0,104,0,0,0,3,78,0,61,22,36,2,31,2,32,0,6,31,32,3,76,26,90
37,0,0,80,1,25,48,43,0,2,1,5,0,1,14,3,32,1,17,9,1,11,1,9,16,0,0,3,6,332,75,15,0,0,7,5,14,6,48,55,0,0,26,15,36,53,72,0,18,108,5,24,1,70,15,1,0,36,8,56,3,11,0,25,37,2,1,65,2,2,0,171,43,140,28,1,4,52,5,16,82,1,1,0,85,0,25,20,0,333,56,39,8,0,36,5,0,1,2,51,15,0,21,0,77,1,208,10,2,0,6,41,0,41,35,66,4,15,9,37,0,11,0,35,7,42,94,9
16,2,3,21,0,12,49,2,0,5,6,0,0,8,4,0,5,10,3,0,2,0,0,5,0,11,4,0,38,114,4,9,2,0,1,0,1,20,0,53,0,6,4,0,9,38,3,2,1,46,5,2,11,2,1,3,7,16,0,34,10,2,35,3,28,2,8,2,3,31,3,109,1,52,2,8,0,95,2,0,36,1,0,8,61,0,46,33,0,201,69,29,0,0,2,3,2,0,67,67,22,0,21,35,29,0,84,0,0,115,0,12,0,43,20,27,9,24,0,34,0,3,13,78,27,29,43,34
35,3,16,7,10,2,3,19,106,3,6,2,6,1,1,3,3,0,45,3,21,5,7,13,9,4,20,5,38,61,7,18,3,31,55,6,49,23,5,44,0,2,4,8,11,8,9,3,3,11,9,8,12,46,88,3,0,15,1,29,20,17,55,8,61,1,0,6,0,59,0,26,7,33,10,5,3,51,0,90,62,20,7,3,68,12,11,23,0,84,55,25,1,70,42,19,0,3,55,36,24,9,20,80,30,1,58,0,27,58,5,8,56,60,6,15,7,12,13,29,1,1,0,53,87,13,33,17
74,0,22,7,0,9,32,0,7,13,14,0,0,1,4,2,2,4,4,7,28,10,0,4,4,9,1,9,7,136,1,8,11,0,21,0,0,26,0,84,3,2,18,12,19,20,0,7,12,91,1,1,5,0,1,5,1,27,0,32,15,21,1,21,66,7,2,7,5,2,0,136,0,106,9,20,0,45,1,1,41,11,12,17,40,1,45,31,16,123,23,36,0,27,20,2,6,0,21,48,29,0,41,21,94,0,124,0,0,10,4,58,0,62,6,58,12,37,2,23,0,11,61,81,19,17,40,22
0,15,4,22,369,4,6,71,1,1,5,9,17,23,8,3,26,0,18,2,21,10,31,20,25,0,1,32,8,13,99,19,1,3,27,58,61,15,4,14,4,1,7,16,7,10,89,8,8,10,5,5,15,50,34,0,0,14,7,2,2,13,7,14,20,0,4,24,1,43,0,7,15,8,15,3,7,5,3,75,18,27,7,2,12,4,14,23,0,0,7,12,69,0,32,3,0,35,4,12,20,2,14,3,31,46,5,6,27,17,20,5,30,9,51,8,19,6,19,6,0,14,11,0,6,3,26,14
10,29,8,3,0,20,27,32,0,3,10,6,10,19,3,1,44,22,0,28,32,6,24,60,9,5,0,31,36,38,47,57,0,2,3,4,13,1,0,6,2,7,4,1,9,90,26,20,43,16,2,0,13,21,0,28,8,9,0,14,2,10,2,6,13,19,14,2,3,3,0,105,16,23,0,12,0,15,1,15,24,13,6,15,8,5,11,16,0,85,19,9,210,0,7,34,0,50,0,12,44,0,63,4,13,4,43,0,0,1,0,46,0,18,2,12,13,29,18,26,0,23,11,10,0,5,81,6
0,1,2,13,0,1,10,46,0,0,5,1,11,23,0,2,78,1,46,1,1,3,13,11,20,5,10,21,71,20,83,10,0,0,29,17,25,8,0,2,0,3,23,0,52,21,74,1,3,32,5,2,19,25,50,2,4,28,0,10,3,2,39,0,24,6,0,26,0,33,0,6,64,12,4,0,2,30,0,30,13,6,0,3,31,1,42,25,0,7,52,44,238,3,22,1,0,29,5,32,5,2,29,9,16,17,8,2,19,19,2,23,40,35,20,38,16,25,4,34,0,5,2,3,3,6,19,5
